id,title,description,kind,occasion_label,film,event,location,year,date_start,date_end,subjects,people,brands,magazine_issue,orientation,orientation_confidence,orientation_samples,contains_minor,minor_risk,contains_minor_confirmed,file_count,dominant_media,duplicate_folders,url,raw_folder_name
event-photography-dr-dogris-dr-tiff-event-photography,"Dr Dogris, Dr Tiff — Event Photography","Event photography — 360 images. From Bye Ol' Dentistry. Featuring Dr. Dogris, Dr. Tiff.",event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Dogris; Dr. Tiff,lolli-brands,,landscape,1,5,false,none,false,360,image,9,https://drive.google.com/drive/folders/1yaY1wpMi6BaZ0a0vj-A9qN0j7_ML3r27,"14. Dr Dogris, Dr Tiff  RAW Photos"
event-photography-dr-ayman-zraiqat-event-photography,Dr. Ayman Zraiqat — Event Photography,Event photography — 350 images. From Bye Ol' Dentistry. Featuring Dr. Ayman Zraiqat.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Ayman Zraiqat,lolli-brands,,landscape,1,5,false,none,false,350,image,9,https://drive.google.com/drive/folders/1YfvgzgkvxgA_yWBDU6WuIb8scerLX3Ft,16. Dr. Ayman Zraiqat  RAW Photos
event-photography-dr-gerry-curatola-dds-event-photography,Dr. Gerry Curatola DDS — Event Photography,Event photography — 271 images. From Bye Ol' Dentistry. Featuring Dr. Gerry Curatola.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Gerry Curatola,lolli-brands,,,0,0,false,none,false,273,image,9,https://drive.google.com/drive/folders/1aFQ7GqIhGUFslpBab2xTeSW4cXOUnq1I,11. Dr. Gerry Curatola DDS RAW Photos
event-photography-dr-ulrich-volz-event-photography,Dr. Ulrich Volz — Event Photography,Event photography — 302 images. From Bye Ol' Dentistry. Featuring Dr. Ulrich Volz.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Ulrich Volz,lolli-brands,,,0,0,false,none,false,304,image,6,https://drive.google.com/drive/folders/1Nq6HVfCC7f139-uD2C0lbcEDDWhjrzZd,13. Dr. Ulrich Volz RAW Photos
event-photography-dr-ben-javid-and-shawn-javid-event-photogr,Dr. Ben Javid and Shawn Javid — Event Photography,Event photography — 307 images. From Bye Ol' Dentistry. Featuring Dr. Ben Javid.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Ben Javid,lolli-brands,,,0,0,false,none,false,308,image,9,https://drive.google.com/drive/folders/1UmuwF1x8lqdQljgYOxFB8JhqTcYhbwo0,10. Dr. Ben Javid and Shawn Javid RAW Photos
event-photography-dr-kami-hoss-event-photography,Dr. Kami Hoss — Event Photography,Event photography — 410 images. From Bye Ol' Dentistry. Featuring Dr. Kami Hoss.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Kami Hoss,lolli-brands,,landscape,1,5,false,none,false,410,image,9,https://drive.google.com/drive/folders/149KZxQB0gobo15X7ltaxJ46SXTAnYlV-,15. Dr. Kami Hoss RAW Photos
event-photography-dr-judson-wall-interview,Dr. Judson Wall — Interview,Event photography — 109 images. From Bye Ol' Dentistry. Featuring Dr. Judson Wall.,event photography,Interview,Bye Ol' Dentistry,,,,,,,Dr. Judson Wall,lolli-brands,,landscape,0.8,5,false,none,false,109,image,6,https://drive.google.com/drive/folders/1hpkTB64RKMt-2p3xuBsNckaigsZQH19z,1. Dr. Judson Wall Edited Photos
event-photography-dr-jorge-escobar-event-photography,Dr Jorge Escobar — Event Photography,Event photography — 204 images. From Bye Ol' Dentistry. Featuring Dr. Jorge Escobar.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Jorge Escobar,lolli-brands,,landscape,0.8,5,false,none,false,204,image,9,https://drive.google.com/drive/folders/18MKYxAInorH5DQytIjslVjDx7d3Oesmb,20. Dr Jorge Escobar RAW Photos
event-photography-dr-andres-fernandez-event-photography,Dr. Andres Fernandez — Event Photography,Event photography — 285 images. From Bye Ol' Dentistry. Featuring Dr. Andres Fernandez.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Andres Fernandez,lolli-brands,,landscape,1,5,false,none,false,285,image,9,https://drive.google.com/drive/folders/17Q3pO8qf5T7hqM-kqt0USac2gtPLQPBt,2. Dr. Andres Fernandez RAW Photos
event-photography-dr-rick-miron-event-photography,Dr. Rick Miron — Event Photography,Event photography — 387 images. From Bye Ol' Dentistry. Featuring Dr. Rick Miron.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Rick Miron,lolli-brands,,landscape,1,5,false,none,false,387,image,9,https://drive.google.com/drive/folders/1wKkrBDg5AlX9XiubZ71iNYskh1pUydFF,18. Dr. Rick Miron RAW Photos
event-photography-dr-fernanda-ramirez-event-photography,Dr. Fernanda Ramirez — Event Photography,Event photography — 152 images. From Bye Ol' Dentistry. Featuring Dr. Fernanda Ramirez.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Fernanda Ramirez,lolli-brands,,landscape,0.8,5,false,none,false,152,image,9,https://drive.google.com/drive/folders/1k7B1TDHoycWXLUlJbGah8ff97Y1sUOT5,22. Dr. Fernanda Ramirez RAW Photos
event-photography-dr-robert-talac-event-photography,Dr. Robert Talac — Event Photography,Event photography — 149 images. From Bye Ol' Dentistry. Featuring Dr. Robert Talac.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Robert Talac,lolli-brands,,landscape,1,5,false,none,false,149,image,9,https://drive.google.com/drive/folders/1J1_GzgsJTmAWLnyb-WKECIKNz2w3TqCN,23. Dr. Robert Talac RAW Photos
event-photography-dr-sammy-noumbissi-event-photography,Dr. Sammy Noumbissi — Event Photography,Event photography — 212 images. From Bye Ol' Dentistry. Featuring Dr. Sammy Noumbissi.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Sammy Noumbissi,lolli-brands,,landscape,1,5,false,none,false,212,image,9,https://drive.google.com/drive/folders/1uGea1xIQJBsshywg-rKOAKshSCqxXGcQ,21. Dr. Sammy Noumbissi RAW Photos
event-photography-dr-sylvia-zannis-event-photography,Dr. Sylvia Zannis — Event Photography,Event photography — 411 images. From Bye Ol' Dentistry. Featuring Dr. Sylvia Zannis.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Sylvia Zannis,lolli-brands,,landscape,1,5,false,none,false,411,image,9,https://drive.google.com/drive/folders/1hqbQgxFdz6KxcpnRfi9WZENChGd8iUqS,19. Dr. Sylvia Zannis RAW Photos
event-photography-dr-catharine-davies-interview,Dr. Catharine Davies — Interview,Event photography — 38 images. From Bye Ol' Dentistry. Featuring Dr. Catharine Davies.,event photography,Interview,Bye Ol' Dentistry,,,,,,,Dr. Catharine Davies,lolli-brands,,landscape,0.8,5,false,none,false,38,image,3,https://drive.google.com/drive/folders/1tx8NeP-142pOWYKAddMqjGDoxnrdhngF,24. Dr. Catharine Davies
event-photography-dr-bahar-esmaili-event-photography,Dr. Bahar Esmaili — Event Photography,Event photography — 377 images. From Bye Ol' Dentistry. Featuring Dr. Bahar Esmaili.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Bahar Esmaili,lolli-brands,,landscape,1,5,false,none,false,377,image,9,https://drive.google.com/drive/folders/1rm4-yqEE3FlWfi0IXNNO0HHazY5GIwus,25. Dr. Bahar Esmaili RAW Photos
event-photography-dr-gene-sambataro-event-photography,Dr. Gene Sambataro — Event Photography,Event photography — 207 images. From Bye Ol' Dentistry. Featuring Dr. Gene Sambataro.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Gene Sambataro,lolli-brands,,landscape,1,5,false,none,false,207,image,9,https://drive.google.com/drive/folders/1ffx5LVSKbV-TG8w46Vt2jH4uWQhvDBYU,26. Dr. Gene Sambataro RAW Photos
event-photography-dr-pompa-event-photography,Dr. Pompa — Event Photography,Event photography — 549 images. From Bye Ol' Dentistry. Featuring Dr. Pompa.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Pompa,lolli-brands,,landscape,1,5,false,none,false,549,image,9,https://drive.google.com/drive/folders/1h8PnX6AHJ40vKSdsbdPVpwSTz61SAANx,27. Dr. Pompa RAW Photos
event-photography-dr-cody-kreigel-event-photography,Dr. Cody Kreigel — Event Photography,Event photography — 114 images. From Bye Ol' Dentistry. Featuring Dr. Cody Kreigel.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Cody Kreigel,lolli-brands,,landscape,0.8,5,false,none,false,114,image,5,https://drive.google.com/drive/folders/1ACfL4ajXBCB5aFhoZkZsUBlrUYDgBPy_,3. Dr. Cody Kreigel Edited Photos
event-photography-dr-bruce-werber-event-photography,Dr. Bruce Werber — Event Photography,Event photography — 153 images. From Bye Ol' Dentistry. Featuring Dr. Bruce Werber.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Bruce Werber,lolli-brands,,landscape,1,5,false,none,false,153,image,9,https://drive.google.com/drive/folders/1KCGjZeV40oWltZRrxg-DCLojfSxafoij,33. Dr. Bruce Werber RAW Photos
event-photography-dr-kristen-graham-event-photography,Dr Kristen Graham — Event Photography,Event photography — 181 images. From Bye Ol' Dentistry. Featuring Dr. Kristen Graham.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Kristen Graham,lolli-brands,,landscape,1,5,false,none,false,181,image,10,https://drive.google.com/drive/folders/1Syih0Bd03tExdEttryeiE6Vc5o9q_3sL,32. Dr Kristen Graham RAW Photos
event-photography-dr-frank-shallenberger-event-photography,Dr. Frank Shallenberger — Event Photography,Event photography — 316 images. From Bye Ol' Dentistry. Featuring Dr. Frank Shallenberger.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Frank Shallenberger,lolli-brands,,portrait,0.6,5,false,none,false,316,image,9,https://drive.google.com/drive/folders/1aQ91RF83qtk8VwFoYrgzpy3nx0UACWi3,36. Dr. Frank Shallenberger RAW Photos
event-photography-dr-griffin-cole-event-photography,Dr. Griffin Cole — Event Photography,Event photography — 229 images. From Bye Ol' Dentistry. Featuring Dr. Griffin Cole.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Griffin Cole,lolli-brands,,landscape,1,5,false,none,false,229,image,9,https://drive.google.com/drive/folders/1V_Jqegpb7PSYKGjTQZixzlWnZ3TjToDs,34. Dr. Griffin Cole RAW Photos
event-photography-dr-sanchin-karande-event-photography,Dr. Sanchin Karande — Event Photography,"Event photography — 291 images. From Bye Ol' Dentistry. Featuring Dr. Sachin Karande, Dr. Sanchin Karande.",event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Sachin Karande; Dr. Sanchin Karande,lolli-brands,,landscape,1,5,false,none,false,291,image,5,https://drive.google.com/drive/folders/1W0kvX2slkABzugnPSGnQH5dVpClumvGX,29. Dr. Sanchin Karande RAW Photos
event-photography-dr-thomas-levy-event-photography,Dr. Thomas Levy — Event Photography,Event photography — 177 images. From Bye Ol' Dentistry. Featuring Dr. Thomas Levy.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Thomas Levy,lolli-brands,,landscape,1,5,false,none,false,177,image,9,https://drive.google.com/drive/folders/1OM437fqnZmHN85-3dOQ4KJt6slcUH372,31. Dr. Thomas Levy RAW Photos
event-photography-dr-stuart-nunnally-event-photography,Dr. Stuart Nunnally — Event Photography,Event photography — 305 images. From Bye Ol' Dentistry. Featuring Dr. Stuart Nunnally.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Stuart Nunnally,lolli-brands,,landscape,1,5,false,none,false,305,image,9,https://drive.google.com/drive/folders/1QaBs9sgPlAMwl1Y3Ezg9XJwThsmibWRl,35. Dr. Stuart Nunnally RAW Photos
event-photography-dr-eva-hana-luskacova-event-photography,Dr. Eva & Hana Luskacova — Event Photography,Event photography — 378 images. From Bye Ol' Dentistry. Featuring Dr. Eva.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Eva,lolli-brands,,landscape,1,5,false,none,false,378,image,8,https://drive.google.com/drive/folders/1lVZ0XmMHxrClnmga1DfJ49QNHBzRM9D9,30. Dr. Eva & Hana Luskacova RAW Photos
event-photography-dr-katie-to-event-photography,Dr. Katie To — Event Photography,Event photography — 305 images. From Bye Ol' Dentistry. Featuring Dr. Katie To.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Katie To,lolli-brands,,landscape,0.8,5,false,none,false,305,image,9,https://drive.google.com/drive/folders/1_-GFiLsWNE2QNihoHsCu-nhUzTICapDW,28. Dr. Katie To RAW Photos
event-photography-dr-simon-yu-event-photography,Dr. Simon Yu — Event Photography,Event photography — 316 images. From Bye Ol' Dentistry. Featuring Dr. Simon Yu.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Simon Yu,lolli-brands,,landscape,1,5,false,none,false,316,image,9,https://drive.google.com/drive/folders/1xxJvXFhI_bz8GCLnXtgVbK2k20C3xcKh,37. Dr. Simon Yu RAW Photos
event-photography-dr-yuriy-may-event-photography,Dr. Yuriy May — Event Photography,Event photography — 462 images. From Bye Ol' Dentistry. Featuring Dr. Yuriy May.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Yuriy May,lolli-brands,,landscape,1,5,false,none,false,463,image,10,https://drive.google.com/drive/folders/1SENPFZpxEPaG-JhTrrCSvIRD3D2jEbTl,38. Dr. Yuriy May RAW Photos
event-photography-dr-olivia-hart-event-photography,Dr. Olivia Hart — Event Photography,Event photography — 277 images. From Bye Ol' Dentistry. Featuring Dr. Olivia Hart.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Olivia Hart,lolli-brands,,portrait,1,5,false,none,false,277,image,9,https://drive.google.com/drive/folders/1waR0KAI4o6VcoxNO6SLTUhRL01hXSx40,42. Dr. Olivia Hart RAW Photos
event-photography-dr-michael-laing-event-photography,Dr. Michael Laing — Event Photography,Event photography — 313 images. From Bye Ol' Dentistry. Featuring Dr. Michael Laing.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Michael Laing,lolli-brands,,landscape,1,5,false,none,false,313,image,8,https://drive.google.com/drive/folders/1QwhP1bPCxDKIt6zg3pndAoaHoq_6I20O,43. Dr. Michael Laing RAW Photos
event-photography-dr-daniel-oh-event-photography,Dr. Daniel Oh — Event Photography,Event photography — 209 images. From Bye Ol' Dentistry. Featuring Dr. Daniel Oh.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Daniel Oh,lolli-brands,,,0,0,false,none,false,209,image,9,https://drive.google.com/drive/folders/17Kgf00_SC9ma1HeM5wXHOrk2GFAm85GM,8. Dr. Daniel Oh RAW Photos
event-photography-dr-theresa-rodeghero-event-photography,Dr. Theresa Rodeghero — Event Photography,Event photography — 468 images. From Bye Ol' Dentistry. Featuring Dr. Theresa Rodeghero.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Theresa Rodeghero,lolli-brands,,landscape,1,5,false,none,false,468,image,9,https://drive.google.com/drive/folders/14UZCCYWHbmgDSXreJMDHYDQ9O0sFEvXB,41. Dr. Theresa Rodeghero RAW Photos
event-photography-dr-ginger-price-event-photography,Dr. Ginger Price — Event Photography,Event photography — 412 images. From Bye Ol' Dentistry. Featuring Dr. Ginger Price.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Ginger Price,lolli-brands,,landscape,1,5,false,none,false,412,image,9,https://drive.google.com/drive/folders/1TtSpoDy_5pxohm4NHLKZeFt66W5TMfJH,40. Dr. Ginger Price RAW Photos
event-photography-gladys-lolli-event-photography,Gladys Lolli — Event Photography,Event photography — 250 images. From Bye Ol' Dentistry.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,,lolli-brands,,landscape,1,5,false,context,false,250,image,6,https://drive.google.com/drive/folders/1iFGVNAKCsznkPBRcRSPD5CGm8HzXskg1,Gladys Lolli RAW Photos
event-photography-dr-sanda-moldovan-event-photography,Dr. Sanda Moldovan — Event Photography,Event photography — 295 images. From Bye Ol' Dentistry. Featuring Dr. Sanda Moldovan.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Sanda Moldovan,lolli-brands,,,0,0,false,none,false,295,image,9,https://drive.google.com/drive/folders/1iVtqQYQYJuepcIUlp97zAsJnS70qDFo6,7. Dr. Sanda Moldovan RAW Photos
event-photography-dr-ameet-trivedi-event-photography,Dr. Ameet Trivedi — Event Photography,Event photography — 261 images. From Bye Ol' Dentistry. Featuring Dr. Ameet Trivedi.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Ameet Trivedi,lolli-brands,,landscape,1,5,false,none,false,261,image,9,https://drive.google.com/drive/folders/14IPmkNp2ndYu7e0VI8k01BlNVo8UKcLn,44. Dr. Ameet Trivedi RAW Photos
event-photography-dr-richard-porceli-alina-porceli-interview,"Dr. Richard Porceli, Alina Porceli — Interview",Event photography — 99 images. From Bye Ol' Dentistry. Featuring Dr. Richard Porceli.,event photography,Interview,Bye Ol' Dentistry,,,,,,,Dr. Richard Porceli,lolli-brands,,landscape,0.6,5,false,none,false,99,image,5,https://drive.google.com/drive/folders/1buS2ZPjlNeaRbjAcRha_LDiM7TedOOwa,"9. Dr. Richard Porceli, Alina Porceli Edited Photos"
trailer-dr-andres-costa-rica-trailers-clinic-production-june,"Dr. Andres Costa Rica Trailers — Clinic production, June 2025","Trailer material — 2 videos. From Bye Ol' Dentistry shot June 30, 2025. Featuring Dr. Andres Costa.",trailer,Clinic production,Bye Ol' Dentistry,,,2025,2025-06-30,2025-07-03,,Dr. Andres Costa,lolli-brands,,,,0,false,none,false,2,video,2,https://drive.google.com/drive/folders/16ngDROH0sqfOwPq-iW3sOwwz2gVbnKgT,06/30 - 07/03 '25 Dr. Andres Costa Rica Edited Trailers
b-roll-dr-andres-costa-rica-anthony-lolli-cell-clinic-produc,"Dr. Andres Costa Rica Anthony Lolli Cell — Clinic production, June 2025","B-roll — 30 images, 47 videos. From Bye Ol' Dentistry shot June 30, 2025. Featuring Dr. Andres Costa.",b-roll,Clinic production,Bye Ol' Dentistry,,,2025,2025-06-30,2025-07-03,,Dr. Andres Costa,lolli-brands,,portrait,0.6,5,false,context,false,77,video,1,https://drive.google.com/drive/folders/1ObKEfQXmQT6-wjczYJpuQEN9UI35G6nR,06/30 - 07/03 '25 Dr. Andres Costa Rica Anthony Lolli Cell Footage
event-photography-dr-andres-costa-rica-clinic-production-jun,"Dr. Andres Costa Rica — Clinic production, June 2025","Event photography — 79 images. From Bye Ol' Dentistry shot June 30, 2025. Featuring Dr. Andres Costa.",event photography,Clinic production,Bye Ol' Dentistry,,,2025,2025-06-30,2025-07-03,,Dr. Andres Costa,lolli-brands,,landscape,1,5,false,none,false,79,image,3,https://drive.google.com/drive/folders/1jITRauRMCGNDLWgxasU3iGaETosKKbWP,06/30 - 07/03 Dr. Andres Costa Rica Edited Photos
event-photography-dr-alejandro-mora-event-photography,Dr. Alejandro Mora — Event Photography,Event photography — 344 images. From Bye Ol' Dentistry. Featuring Dr. Alejandro Mora.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Alejandro Mora,lolli-brands,,,0,0,false,none,false,344,image,9,https://drive.google.com/drive/folders/1xCO8XrQdcyAtXrsge9a9WxSse1C255LC,6. Dr. Alejandro Mora RAW Photos
event-photography-dr-thomas-cziao-event-photography,Dr. Thomas Cziao — Event Photography,Event photography — 292 images. From Bye Ol' Dentistry. Featuring Dr. Thomas Cziao.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Thomas Cziao,lolli-brands,,landscape,1,5,false,none,false,292,image,9,https://drive.google.com/drive/folders/1YEchsAqAJBqVL5-zLldvDEC_CpT9hB9G,39. Dr. Thomas Cziao RAW Photos
event-photography-dr-dominik-nischwitz-event-photography,Dr. Dominik Nischwitz — Event Photography,Event photography — 650 images. From Bye Ol' Dentistry. Featuring Dr. Dominik Nischwitz.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. Dominik Nischwitz,lolli-brands,,,0,0,false,none,false,650,image,11,https://drive.google.com/drive/folders/10Z2jCJij9Gg4ZHyuIJ-vMBqPjHUsHsqT,4. Dr. Dominik Nischwitz RAW Photos
interview-sit-down-interview-productions-interviews,Sit Down Interview Productions — Interviews,"Interview footage — 4,603 images, 777 videos. From Bye Ol' Dentistry.",interview,Interview,Bye Ol' Dentistry,,,,,,,,lolli-brands,,portrait,1,5,false,none,false,5382,image,1,https://drive.google.com/drive/folders/1p-tAMu0pk3rDlqVr6p9-wbrzUCdX7OBv,1. Sit Down Interview Productions
event-photography-dr-mckinnon-forbes-event-photography,Dr. McKinnon Forbes — Event Photography,Event photography — 366 images. From Bye Ol' Dentistry. Featuring Dr. McKinnon Forbes.,event photography,Unspecified,Bye Ol' Dentistry,,,,,,,Dr. McKinnon Forbes,lolli-brands,,landscape,1,5,false,none,false,366,image,9,https://drive.google.com/drive/folders/1rAxlRoj-cTeksxzLvEl4B0r0Z75t7rFr,45. Dr. McKinnon Forbes RAW Photos
event-photography-29-26-dr-werber-clinic-production-june-202,"29.26 Dr. Werber — Clinic production, June 2026","Event photography — 10 images. From Bye Ol' Dentistry shot June 29, 2026. Featuring Dr. Werber.",event photography,Clinic production,Bye Ol' Dentistry,,,2026,2026-06-29,,,Dr. Werber,lolli-brands,,landscape,1,5,false,none,false,10,image,1,https://drive.google.com/drive/folders/1O9E7oxiCmSyzzq84OQ7_9hvTiXaW0cYn,06.29.26 Dr. Werber Edited Photos
